datetime,spot,iv,straddle_cost,signal,in_position,entry_reason,exit_reason,pnl,pnl_pct
2025-02-19 10:10:00,22985.6,19.451831499999997,206.3,HOLD,False,,,,
2025-02-19 10:15:00,23025.85,20.4849815,217.7,HOLD,False,,,,
2025-02-19 10:20:00,23036.45,19.947740500000002,211.39999999999998,HOLD,False,,,,
2025-02-19 10:25:00,23034.3,19.656145000000002,208.05,HOLD,False,,,,
2025-02-19 10:30:00,23023.4,20.066110000000002,213.14999999999998,HOLD,False,,,,
2025-02-19 10:35:00,23030.75,19.4191815,205.05,HOLD,False,,,,
2025-02-19 10:40:00,23020.75,19.818021,209.7,HOLD,False,,,,
2025-02-19 10:45:00,22994.55,19.784124499999997,207.7,HOLD,False,,,,
2025-02-19 10:50:00,22964.7,20.0963435,211.05,HOLD,False,,,,
2025-02-19 10:55:00,22927.95,19.7512915,206.55,HOLD,False,,,,
2025-02-19 11:00:00,22952.8,19.348916,202.0,HOLD,False,,,,
2025-02-19 11:05:00,22945.7,19.284316,200.85,HOLD,False,,,,
2025-02-19 11:10:00,22972.1,18.7485755,196.5,HOLD,False,,,,
2025-02-19 11:15:00,22960.85,18.5662265,193.39999999999998,HOLD,False,,,,
2025-02-19 11:20:00,22969.55,18.653093,194.7,HOLD,False,,,,
2025-02-19 11:25:00,22960.45,18.72052,194.4,HOLD,False,,,,
2025-02-19 11:30:00,22986.65,18.0619845,187.15,BUY_STRADDLE,False,LOW_IV (18.1%),,,
2025-02-19 11:35:00,22972.45,18.187931,189.35000000000002,HOLD,True,,,,
2025-02-19 11:40:00,22959.8,18.434867500000003,190.55,HOLD,True,,,,
2025-02-19 11:45:00,22968.25,18.2585015,189.1,HOLD,True,,,,
2025-02-19 11:50:00,22985.9,17.955489999999998,184.95,HOLD,True,,,,
2025-02-19 11:55:00,23001.65,18.696075,192.4,HOLD,True,,,,
2025-02-19 12:00:00,23005.7,18.8255045,193.60000000000002,HOLD,True,,,,
2025-02-19 12:05:00,23001.0,18.613526999999998,190.95,HOLD,True,,,,
2025-02-19 12:10:00,22999.35,18.4610225,189.05,HOLD,True,,,,
2025-02-19 12:15:00,23006.6,18.3542985,187.95,HOLD,True,,,,
2025-02-19 12:20:00,22992.7,18.3509785,187.25,EXIT,False,,TIME_LIMIT (10 periods),0.09999999999999432,0.05343307507346744
2025-02-19 12:25:00,22969.4,18.329725500000002,187.65,HOLD,False,,,,
2025-02-19 12:30:00,22964.25,18.5059395,188.7,HOLD,False,,,,
2025-02-19 12:35:00,22956.15,18.644243,189.3,HOLD,False,,,,
2025-02-19 12:40:00,22943.95,18.598319,188.2,HOLD,False,,,,
2025-02-19 12:45:00,22940.75,18.7467115,189.4,HOLD,False,,,,
2025-02-19 12:50:00,22945.9,18.4958335,186.60000000000002,HOLD,False,,,,
2025-02-19 12:55:00,22948.85,18.479609,186.2,HOLD,False,,,,
2025-02-19 13:00:00,22943.65,18.536403,186.4,HOLD,False,,,,
2025-02-19 13:05:00,22923.6,19.278444,194.8,HOLD,False,,,,
2025-02-19 13:10:00,22938.85,18.489186,185.35000000000002,HOLD,False,,,,
2025-02-19 13:15:00,22936.25,18.2696295,182.9,HOLD,False,,,,
2025-02-19 13:20:00,22923.3,18.989641,191.0,HOLD,False,,,,
2025-02-19 13:25:00,22928.6,18.3121135,183.0,HOLD,False,,,,
2025-02-19 13:30:00,22933.2,18.24382,181.85,HOLD,False,,,,
2025-02-19 13:35:00,22945.35,18.124451,180.25,HOLD,False,,,,
2025-02-19 13:40:00,22938.75,18.067878,179.39999999999998,HOLD,False,,,,
2025-02-19 13:45:00,22940.2,18.032939,178.75,BUY_STRADDLE,False,LOW_IV (18.0%),,,
2025-02-19 13:50:00,22933.3,18.2812565,181.05,HOLD,True,,,,
2025-02-19 13:55:00,22928.5,18.098606,179.15,HOLD,True,,,,
2025-02-19 14:00:00,22938.4,17.880989,176.4,HOLD,True,,,,
2025-02-19 14:05:00,22940.7,17.856789499999998,175.85000000000002,HOLD,True,,,,
2025-02-19 14:10:00,22950.8,17.7512075,174.64999999999998,HOLD,True,,,,
2025-02-19 14:15:00,22887.05,18.557983,181.8,HOLD,True,,,,
2025-02-19 14:20:00,22885.0,18.282075,178.85000000000002,HOLD,True,,,,
2025-02-19 14:25:00,22863.3,18.848727500000003,184.35,HOLD,True,,,,
2025-02-19 14:30:00,22879.6,18.0504645,176.2,HOLD,True,,,,
2025-02-19 14:35:00,22884.35,17.723502500000002,172.55,EXIT,False,,TIME_LIMIT (10 periods),-6.199999999999989,-3.468531468531462
2025-02-19 14:40:00,22880.85,17.590273500000002,171.1,BUY_STRADDLE,False,LOW_IV (17.6%),,,
2025-02-19 14:45:00,22903.25,17.304277499999998,168.0,HOLD,True,,,,
2025-02-19 14:50:00,22920.35,17.240434999999998,168.35,HOLD,True,,,,
2025-02-19 14:55:00,22917.8,17.286060499999998,168.25,HOLD,True,,,,
2025-02-19 15:00:00,22934.65,16.800128,162.55,HOLD,True,,,,
2025-02-19 15:05:00,22944.35,17.043481,164.5,HOLD,True,,,,
2025-02-19 15:10:00,22939.95,16.9886645,163.7,HOLD,True,,,,
2025-02-19 15:15:00,22931.15,16.919266,163.0,HOLD,True,,,,
2025-02-19 15:20:00,22926.55,17.277617,166.4,HOLD,True,,,,
2025-02-19 15:25:00,22914.4,17.1308025,164.75,HOLD,True,,,,
2025-02-20 09:15:00,22857.1,30.5481405,148.15,EXIT,False,,IV_EXPANSION (30.5% vs 17.6%),-22.94999999999999,-13.413208649912326
2025-02-20 09:20:00,22856.4,26.319965500000002,126.80000000000001,HOLD,False,,,,
2025-02-20 09:25:00,22847.0,25.629018000000002,122.45,HOLD,False,,,,
2025-02-20 09:30:00,22866.9,23.7312975,113.6,HOLD,False,,,,
2025-02-20 09:35:00,22891.15,25.6337415,121.15,HOLD,False,,,,
2025-02-20 09:40:00,22881.25,24.171056999999998,114.1,HOLD,False,,,,
2025-02-20 09:45:00,22825.2,24.876158500000003,116.95,HOLD,False,,,,
2025-02-20 09:50:00,22857.85,23.076193,106.65,HOLD,False,,,,
2025-02-20 09:55:00,22883.05,23.1429125,106.8,HOLD,False,,,,
2025-02-20 10:00:00,22874.7,22.6674675,105.1,HOLD,False,,,,
2025-02-20 10:05:00,22880.25,21.544817000000002,98.35,HOLD,False,,,,
2025-02-20 10:10:00,22873.75,22.158872,101.14999999999999,HOLD,False,,,,
2025-02-20 10:15:00,22887.3,22.164282999999998,98.9,HOLD,False,,,,
2025-02-20 10:20:00,22885.95,22.377599,99.15,HOLD,False,,,,
2025-02-20 10:25:00,22880.5,20.9354065,92.65,HOLD,False,,,,
2025-02-20 10:30:00,22893.0,20.1096845,87.3,HOLD,False,,,,
2025-02-20 10:35:00,22891.7,20.500926,88.3,HOLD,False,,,,
2025-02-20 10:40:00,22883.2,19.9610365,85.95,HOLD,False,,,,
2025-02-20 10:45:00,22885.4,19.7150805,83.94999999999999,HOLD,False,,,,
2025-02-20 10:50:00,22881.35,20.1431985,85.45,HOLD,False,,,,
2025-02-20 10:55:00,22887.2,19.169871999999998,80.05000000000001,HOLD,False,,,,
2025-02-20 11:00:00,22899.85,20.1555995,82.85,HOLD,False,,,,
2025-02-20 11:05:00,22910.0,21.0287695,86.1,HOLD,False,,,,
2025-02-20 11:10:00,22911.3,22.0405145,89.44999999999999,HOLD,False,,,,
2025-02-20 11:15:00,22912.55,22.03932,88.7,HOLD,False,,,,
2025-02-20 11:20:00,22902.85,19.804253000000003,78.35,HOLD,False,,,,
2025-02-20 11:25:00,22904.35,19.199866,75.25,HOLD,False,,,,
2025-02-20 11:30:00,22908.8,18.326532999999998,71.4,HOLD,False,,,,
2025-02-20 11:35:00,22899.5,17.752598499999998,68.0,BUY_STRADDLE,False,LOW_IV (17.8%),,,
2025-02-20 11:40:00,22903.6,17.8016495,67.55000000000001,HOLD,True,,,,
2025-02-20 11:45:00,22890.6,17.93015,67.5,HOLD,True,,,,
2025-02-20 11:50:00,22893.35,17.034366499999997,63.25,HOLD,True,,,,
2025-02-20 11:55:00,22896.5,17.091963,62.599999999999994,HOLD,True,,,,
2025-02-20 12:00:00,22896.65,16.4414185,59.5,HOLD,True,,,,
2025-02-20 12:05:00,22894.95,16.179628,57.900000000000006,HOLD,True,,,,
2025-02-20 12:10:00,22889.1,16.684680999999998,59.400000000000006,HOLD,True,,,,
2025-02-20 12:15:00,22892.9,15.7847955,55.2,EXIT,False,,STOP_LOSS (-18.8%),-12.799999999999997,-18.823529411764703
2025-02-20 12:20:00,22895.0,15.6529475,53.9,BUY_STRADDLE,False,LOW_IV (15.7%),,,
2025-02-20 12:25:00,22895.1,15.011909,51.0,HOLD,True,,,,
2025-02-20 12:30:00,22893.45,14.8924665,50.0,HOLD,True,,,,
2025-02-20 12:35:00,22905.55,16.204823,53.65,HOLD,True,,,,
2025-02-20 12:40:00,22899.8,15.0437335,48.85,HOLD,True,,,,
2025-02-20 12:45:00,22896.3,14.8205055,47.45,HOLD,True,,,,
2025-02-20 12:50:00,22904.2,15.021855500000001,47.45,HOLD,True,,,,
2025-02-20 12:55:00,22899.45,14.6275855,45.3,EXIT,False,,STOP_LOSS (-16.0%),-8.600000000000001,-15.955473098330245
2025-02-20 13:00:00,22876.4,15.933273499999999,51.95,BUY_STRADDLE,False,LOW_IV (15.9%),,,
2025-02-20 13:05:00,22885.1,14.731446,45.55,HOLD,True,,,,
2025-02-20 13:10:00,22878.25,13.221801,42.7,EXIT,False,,STOP_LOSS (-17.8%),-9.25,-17.8055822906641
2025-02-20 13:15:00,22885.7,13.192203500000002,39.7,BUY_STRADDLE,False,LOW_IV (13.2%),,,
2025-02-20 13:20:00,22885.05,12.8868615,38.3,HOLD,True,,,,
2025-02-20 13:25:00,22883.75,13.083708,38.45,HOLD,True,,,,
2025-02-20 13:30:00,22891.0,12.8520465,35.55,HOLD,True,,,,
2025-02-20 13:35:00,22891.9,12.329568,33.3,EXIT,False,,STOP_LOSS (-16.1%),-6.400000000000006,-16.12090680100757
2025-02-20 13:40:00,22906.0,14.0208055,36.75,BUY_STRADDLE,False,LOW_IV (14.0%),,,
2025-02-20 13:45:00,22910.7,16.313359000000002,42.3,EXIT,False,,PROFIT_TARGET (15.1%),5.549999999999997,15.102040816326523
2025-02-20 13:50:00,22916.5,15.5210595,40.7,BUY_STRADDLE,False,LOW_IV (15.5%),,,
2025-02-20 13:55:00,22909.75,13.428074500000001,33.3,EXIT,False,,STOP_LOSS (-18.2%),-7.400000000000006,-18.181818181818194
2025-02-20 14:00:00,22906.9,12.393543999999999,29.55,BUY_STRADDLE,False,LOW_IV (12.4%),,,
2025-02-20 14:05:00,22900.8,11.1244185,25.25,HOLD,True,,,,
2025-02-20 14:10:00,22899.5,10.2634185,22.55,EXIT,False,,STOP_LOSS (-23.7%),-7.0,-23.688663282571913
2025-02-20 14:15:00,22902.8,10.505831,22.450000000000003,BUY_STRADDLE,False,LOW_IV (10.5%),,,
2025-02-20 14:20:00,22905.0,10.1922775,21.3,HOLD,True,,,,
2025-02-20 14:25:00,22904.9,10.063854,20.25,HOLD,True,,,,
2025-02-20 14:30:00,22903.65,8.1165095,15.65,EXIT,False,,STOP_LOSS (-30.3%),-6.8000000000000025,-30.289532293986642
2025-02-20 14:35:00,22910.5,7.1025655,16.75,BUY_STRADDLE,False,LOW_IV (7.1%),,,
2025-02-20 14:40:00,22912.65,6.0076115,16.6,HOLD,True,,,,
2025-02-20 14:45:00,22915.8,9.8956185,20.950000000000003,EXIT,False,,PROFIT_TARGET (25.1%),4.200000000000003,25.074626865671657
2025-02-20 14:50:00,22899.5,8.363479,12.65,BUY_STRADDLE,False,LOW_IV (8.4%),,,
2025-02-20 14:55:00,22911.65,5.182339,13.15,HOLD,True,,,,
2025-02-20 15:00:00,22910.8,5.96871,12.4,HOLD,True,,,,
2025-02-20 15:05:00,22914.45,6.528503,15.2,EXIT,False,,PROFIT_TARGET (20.2%),2.549999999999999,20.15810276679841
2025-02-20 15:10:00,22917.15,4.0677275,15.25,BUY_STRADDLE,False,LOW_IV (4.1%),,,
2025-02-20 15:15:00,22919.3,4.763381,16.200000000000003,EXIT,False,,PROFIT_TARGET (6.2%),0.9500000000000028,6.22950819672133
2025-02-20 15:20:00,22918.6,6.248158,14.9,BUY_STRADDLE,False,LOW_IV (6.2%),,,
2025-02-20 15:25:00,22906.25,44.004990500000005,13.200000000000001,EXIT,False,,IV_EXPANSION (44.0% vs 6.2%),-1.6999999999999993,-11.409395973154357
2025-02-20 15:30:00,22906.25,1.3861845000000002,13.100000000000001,BUY_STRADDLE,False,LOW_IV (1.4%),,,
2025-02-21 09:15:00,22906.6,13.4468425,323.55,EXIT,False,,PROFIT_TARGET (2369.8%),310.45,2369.8473282442746
2025-02-21 09:20:00,22907.65,13.2564785,319.05,HOLD,False,,,,
2025-02-21 09:25:00,22896.95,12.9353435,310.35,HOLD,False,,,,
2025-02-21 09:30:00,22889.1,12.954648500000001,310.15,HOLD,False,,,,
2025-02-21 09:35:00,22878.1,12.9138325,308.5,HOLD,False,,,,
2025-02-21 09:40:00,22843.5,13.276924000000001,317.25,HOLD,False,,,,
2025-02-21 09:45:00,22827.35,13.6531065,325.2,HOLD,False,,,,
2025-02-21 09:50:00,22812.6,13.804217,330.55,HOLD,False,,,,
2025-02-21 09:55:00,22813.65,13.760964000000001,329.54999999999995,HOLD,False,,,,
2025-02-21 10:00:00,22819.0,13.6878515,328.35,HOLD,False,,,,
2025-02-21 10:05:00,22810.85,13.8620485,331.45000000000005,HOLD,False,,,,
2025-02-21 10:10:00,22760.65,14.667244,349.54999999999995,HOLD,False,,,,
2025-02-21 10:15:00,22766.3,14.4997775,346.1,HOLD,False,,,,
2025-02-21 10:20:00,22774.1,14.328557499999999,342.9,HOLD,False,,,,
2025-02-21 10:25:00,22767.15,14.4678665,345.25,HOLD,False,,,,
2025-02-21 10:30:00,22790.35,14.042839,333.54999999999995,HOLD,False,,,,
2025-02-21 10:35:00,22783.2,14.0785525,333.9,HOLD,False,,,,
2025-02-21 10:40:00,22789.2,14.0199225,332.75,HOLD,False,,,,
2025-02-21 10:45:00,22775.85,14.0741955,333.29999999999995,HOLD,False,,,,
2025-02-21 10:50:00,22762.6,14.261985500000002,339.45,HOLD,False,,,,
2025-02-21 10:55:00,22776.45,13.86547,328.2,HOLD,False,,,,
2025-02-21 11:00:00,22780.55,13.8221545,327.25,HOLD,False,,,,
2025-02-21 11:05:00,22744.25,14.1227755,334.3,HOLD,False,,,,
2025-02-21 11:10:00,22767.95,13.9199395,331.65,HOLD,False,,,,
