datetime,close_call,iv_call,spot,close_put,iv_put,straddle_cost,avg_iv
2024-10-28 13:10:00,126.55,11.611802,24421.55,113.1,14.855598,239.64999999999998,13.2337
2024-10-28 13:15:00,106.2,12.044927,24425.65,128.7,14.146686,234.89999999999998,13.0958065
2024-10-28 13:20:00,124.25,12.367485,24455.05,112.4,13.920341,236.65,13.143913000000001
2024-10-28 13:25:00,109.55,11.829329,24436.4,125.55,14.402732,235.1,13.1160305
2024-10-28 13:30:00,106.4,11.562613,24435.05,124.8,14.251978,231.2,12.9072955
2024-10-28 13:35:00,123.2,11.873001,24412.05,111.75,14.256005,234.95,13.064503
2024-10-28 13:40:00,126.8,11.914598,24418.0,107.4,14.076272,234.2,12.995435
2024-10-28 13:45:00,106.25,11.869811,24429.75,125.05,14.007494,231.3,12.9386525
2024-10-28 13:50:00,119.25,11.894902,24404.85,114.75,14.240446,234.0,13.067674
2024-10-28 13:55:00,124.45,11.783727,24416.25,107.45,14.013346,231.9,12.8985365
2024-10-28 14:00:00,134.85,12.493469,24374.2,105.9,14.273212,240.75,13.3833405
2024-10-28 14:05:00,113.05,12.041231,24391.1,122.6,14.410237,235.64999999999998,13.225734
2024-10-28 14:10:00,109.3,12.129406,24382.4,126.6,14.389055,235.89999999999998,13.259230500000001
2024-10-28 14:15:00,130.6,12.108649,24373.05,109.75,14.673752,240.35,13.3912005
2024-10-28 14:20:00,110.85,12.371519,24381.5,123.8,14.037602,234.64999999999998,13.2045605
2024-10-28 14:25:00,131.5,12.186186,24373.7,107.0,14.408035,238.5,13.297110499999999
2024-10-28 14:30:00,117.1,12.232472,24396.3,116.25,14.010222,233.35,13.121347
2024-10-28 14:35:00,129.2,12.262675,24418.25,102.55,13.613486,231.75,12.9380805
2024-10-28 14:40:00,118.9,12.336308,24398.25,111.8,13.62565,230.7,12.980979000000001
2024-10-28 14:45:00,120.0,12.373215,24399.85,111.4,13.672396,231.4,13.0228055
2024-10-28 14:50:00,119.25,12.633698,24394.2,112.65,13.516996,231.9,13.075347
2024-10-28 14:55:00,122.95,12.936425,24396.3,108.0,13.110718,230.95,13.0235715
2024-10-28 15:00:00,125.95,12.655778,24307.65,111.95,14.221088,237.9,13.438433
2024-10-28 15:05:00,112.5,12.690845,24331.0,116.25,13.240975,228.75,12.965910000000001
2024-10-28 15:10:00,116.7,12.424956,24343.9,108.75,13.109549,225.45,12.7672525
2024-10-28 15:15:00,113.95,12.465488,24338.05,113.95,13.38577,227.9,12.925629
2024-10-28 15:20:00,113.7,11.704279,24350.5,107.1,13.290326,220.8,12.4973025
2024-10-28 15:25:00,113.9,10.654778,24367.7,100.2,13.408892,214.10000000000002,12.031835000000001
2024-10-28 15:30:00,114.6,10.736818,24367.7,100.2,13.410205,214.8,12.073511499999999
2024-10-29 09:15:00,123.2,15.590357,24293.65,107.85,14.714153,231.05,15.152255
2024-10-29 09:20:00,114.35,15.583187,24276.35,117.85,14.906678,232.2,15.2449325
2024-10-29 09:25:00,135.1,15.912767,24262.5,106.15,15.7143,241.25,15.8135335
2024-10-29 09:30:00,127.65,15.662859,24252.25,115.25,16.293153,242.9,15.978006
2024-10-29 09:35:00,144.5,16.669069,24220.2,107.95,16.472584,252.45,16.570826500000003
2024-10-29 09:40:00,144.4,16.815353,24218.2,106.6,16.183701,251.0,16.499527
2024-10-29 09:45:00,135.2,17.039838,24197.9,116.75,16.281544,251.95,16.660691
2024-10-29 09:50:00,137.6,16.859615,24205.3,111.7,16.090198,249.3,16.474906500000003
2024-10-29 09:55:00,145.35,17.391889,24212.55,104.75,15.626429,250.1,16.509159
2024-10-29 10:00:00,141.6,17.121352,24209.55,107.35,15.798436,248.95,16.459894000000002
2024-10-29 10:05:00,154.75,17.894541,24173.9,103.15,16.153665,257.9,17.024103
2024-10-29 10:10:00,121.6,16.794239,24225.15,120.45,15.299718,242.05,16.0469785
2024-10-29 10:15:00,138.6,17.084318,24205.05,109.05,15.776985,247.64999999999998,16.4306515
2024-10-29 10:20:00,148.65,17.118545,24223.45,94.65,14.988613,243.3,16.053579
2024-10-29 10:25:00,149.05,17.235125,24222.8,91.25,14.503436,240.3,15.8692805
2024-10-29 10:30:00,125.7,17.312289,24177.05,118.5,15.24035,244.2,16.2763195
2024-10-29 10:35:00,126.0,16.940204,24183.5,117.0,15.485088,243.0,16.212646
2024-10-29 10:40:00,146.5,17.134135,24170.65,104.0,16.150739,250.5,16.642437
2024-10-29 10:45:00,141.5,17.520124,24156.2,108.65,15.8927,250.15,16.706412
2024-10-29 10:50:00,124.0,16.727492,24183.35,114.75,15.206175,238.75,15.9668335
2024-10-29 10:55:00,133.1,16.389978,24206.15,101.85,14.968658,234.95,15.679317999999999
2024-10-29 11:00:00,121.3,16.625359,24179.9,118.3,15.470334,239.6,16.0478465
2024-10-29 11:05:00,125.45,16.663105,24187.85,112.0,15.169263,237.45,15.916184000000001
2024-10-29 11:10:00,127.8,16.700007,24192.15,108.75,15.027246,236.55,15.863626499999999
2024-10-29 11:15:00,119.1,16.457169,24178.65,120.4,15.699711,239.5,16.07844
2024-10-29 11:20:00,128.65,16.716732,24194.0,110.15,15.357544,238.8,16.037138
2024-10-29 11:25:00,126.05,16.64308,24190.2,110.4,15.152199,236.45,15.8976395
2024-10-29 11:30:00,122.4,16.772246,24181.25,112.25,14.812316,234.65,15.792281
2024-10-29 11:35:00,114.5,16.003518,24226.5,117.5,15.176054,232.0,15.589786
2024-10-29 11:40:00,122.25,16.174379,24239.7,110.5,15.135156,232.75,15.654767499999998
2024-10-29 11:45:00,118.4,15.918938,24236.05,109.9,14.821933,228.3,15.3704355
2024-10-29 11:50:00,120.1,16.00267,24238.4,108.7,14.82756,228.8,15.415115
2024-10-29 11:55:00,118.95,16.342123,24231.3,109.2,14.427486,228.15,15.384804500000001
2024-10-29 12:00:00,112.65,15.605824,24279.3,110.2,14.408283,222.85000000000002,15.007053500000001
2024-10-29 12:05:00,115.5,16.249618,24275.6,107.5,13.799319,223.0,15.024468500000001
2024-10-29 12:10:00,123.25,16.083031,24293.75,102.8,14.398429,226.05,15.24073
2024-10-29 12:15:00,124.55,15.484974,24304.95,97.2,14.374698,221.75,14.929836
2024-10-29 12:20:00,110.0,14.901187,24285.3,107.0,14.424252,217.0,14.6627195
2024-10-29 12:25:00,135.55,15.590672,24274.65,90.05,14.670319,225.60000000000002,15.130495499999999
2024-10-29 12:30:00,114.15,15.330351,24287.65,104.35,14.244048,218.5,14.7871995
2024-10-29 12:35:00,112.6,15.253874,24285.9,107.4,14.549631,220.0,14.9017525
2024-10-29 12:40:00,122.7,15.377087,24303.95,100.6,14.824108,223.3,15.1005975
2024-10-29 12:45:00,119.45,15.220857,24300.15,101.6,14.725792,221.05,14.9733245
2024-10-29 12:50:00,126.6,15.160458,24314.6,93.95,14.612179,220.55,14.8863185
2024-10-29 12:55:00,132.25,15.400387,24321.9,91.2,14.696307,223.45,15.048347
2024-10-29 13:00:00,115.7,15.090584,24344.9,96.3,13.666675,212.0,14.378629499999999
2024-10-29 13:05:00,113.4,15.022025,24341.6,99.5,13.893117,212.9,14.457571
2024-10-29 13:10:00,131.7,15.261901,24323.3,89.35,14.559716,221.04999999999998,14.9108085
2024-10-29 13:15:00,127.5,14.836217,24321.5,93.75,15.065232,221.25,14.9507245
2024-10-29 13:20:00,109.1,14.447518,24292.5,109.95,15.436274,219.05,14.941896
2024-10-29 13:25:00,117.3,14.425454,24308.65,98.4,14.921499,215.7,14.6734765
2024-10-29 13:30:00,109.05,14.214675,24296.1,104.0,14.884521,213.05,14.549598
2024-10-29 13:35:00,101.3,14.595163,24275.3,111.65,14.523162,212.95,14.5591625
2024-10-29 13:40:00,111.3,14.254059,24300.25,101.9,14.891681,213.2,14.57287
2024-10-29 13:45:00,102.9,14.206924,24284.7,109.8,14.944036,212.7,14.57548
2024-10-29 13:50:00,107.85,14.344276,24292.7,103.15,14.585044,211.0,14.46466
2024-10-29 13:55:00,127.05,14.88755,24321.5,88.75,14.463014,215.8,14.675282
2024-10-29 14:00:00,126.05,14.600329,24373.2,83.45,13.816559,209.5,14.208444
2024-10-29 14:05:00,124.25,15.064872,24413.55,80.7,12.826777,204.95,13.9458245
2024-10-29 14:10:00,124.1,14.762133,24417.5,77.25,12.604211,201.35,13.683171999999999
2024-10-29 14:15:00,95.5,13.81194,24425.35,95.0,12.24568,190.5,13.02881
2024-10-29 14:20:00,98.55,13.820324,24431.65,93.0,12.422426,191.55,13.121375
2024-10-29 14:25:00,119.7,14.196528,24417.5,78.65,12.825982,198.35000000000002,13.511255
2024-10-29 14:30:00,107.55,13.801339,24400.4,87.0,12.902863,194.55,13.352101000000001
2024-10-29 14:35:00,97.15,13.332507,24436.55,90.8,12.48506,187.95,12.9087835
2024-10-29 14:40:00,92.8,12.919315,24434.05,93.3,12.665972,186.1,12.7926435
2024-10-29 14:45:00,100.55,12.893931,24449.75,86.45,12.788416,187.0,12.8411735
2024-10-29 14:50:00,98.9,12.515541,24452.0,84.95,12.737838,183.85000000000002,12.626689500000001
2024-10-29 14:55:00,96.1,12.64307,24445.05,85.75,12.400033,181.85,12.521551500000001
2024-10-29 15:00:00,102.95,12.791343,24456.2,77.35,11.976614,180.3,12.3839785
2024-10-29 15:05:00,84.8,12.355944,24476.6,91.6,11.930872,176.39999999999998,12.143408
2024-10-29 15:10:00,106.75,11.956305,24474.25,74.05,12.659168,180.8,12.3077365
2024-10-29 15:15:00,99.7,11.749334,24464.5,82.8,13.287731,182.5,12.5185325
2024-10-29 15:20:00,100.9,11.577776,24469.0,82.75,13.5723,183.65,12.575038
2024-10-29 15:25:00,99.9,12.594723,24454.0,77.0,11.830353,176.9,12.212538
2024-10-29 15:30:00,99.55,12.548624,24454.0,78.45,12.033618,178.0,12.291121
2024-10-30 09:15:00,119.25,18.769663,24365.2,80.1,16.028597,199.35,17.39913
2024-10-30 09:20:00,96.4,17.290766,24387.15,97.15,16.638869,193.55,16.964817500000002
2024-10-30 09:25:00,94.55,17.281342,24383.8,99.6,16.791087,194.14999999999998,17.0362145
2024-10-30 09:30:00,112.95,17.859497,24363.95,86.8,17.173397,199.75,17.516447
2024-10-30 09:35:00,108.9,18.621714,24397.85,88.35,16.08842,197.25,17.355067
2024-10-30 09:40:00,111.9,18.888961,24401.05,88.5,16.408959,200.4,17.64896
2024-10-30 09:45:00,118.55,17.88961,24374.75,78.7,16.667516,197.25,17.278563
2024-10-30 09:50:00,112.35,17.570019,24416.6,79.4,16.129801,191.75,16.84991
2024-10-30 09:55:00,106.55,17.8301,24403.2,82.35,15.565441,188.89999999999998,16.6977705
2024-10-30 10:00:00,99.45,17.367797,24394.75,86.35,15.56773,185.8,16.4677635
2024-10-30 10:05:00,104.05,17.320208,24404.5,82.15,15.680165,186.2,16.5001865
2024-10-30 10:10:00,112.7,17.58118,24418.25,77.65,16.034616,190.35000000000002,16.807898
2024-10-30 10:15:00,110.0,17.373022,24415.7,80.6,16.37631,190.6,16.874665999999998
2024-10-30 10:20:00,98.0,17.139864,24395.6,90.6,16.480855,188.6,16.810359499999997
2024-10-30 10:25:00,107.55,17.889885,24406.25,81.45,15.785173,189.0,16.837529
2024-10-30 10:30:00,105.75,17.656541,24405.6,80.8,15.634419,186.55,16.64548
2024-10-30 10:35:00,99.4,17.123111,24399.4,85.2,15.911162,184.60000000000002,16.5171365
2024-10-30 10:40:00,103.35,17.510726,24403.15,81.25,15.547235,184.6,16.5289805
2024-10-30 10:45:00,110.75,17.594461,24416.5,73.3,15.254425,184.05,16.424443
2024-10-30 10:50:00,98.5,17.626673,24442.6,79.8,14.374666,178.3,16.0006695
2024-10-30 10:55:00,97.8,17.410912,24443.9,82.2,14.940845,180.0,16.1758785
2024-10-30 11:00:00,88.2,17.212534,24426.9,88.8,14.58363,177.0,15.898082
2024-10-30 11:05:00,93.35,17.311686,24436.7,83.6,14.5815,176.95,15.946593
2024-10-30 11:10:00,93.1,17.253996,24437.15,83.5,14.624099,176.6,15.939047500000001
2024-10-30 11:15:00,93.2,17.062021,24439.8,81.5,14.524148,174.7,15.7930845
2024-10-30 11:20:00,107.2,17.152752,24466.05,71.95,15.085224,179.15,16.118988
2024-10-30 11:25:00,96.7,17.383363,24443.85,78.3,14.34925,175.0,15.8663065
2024-10-30 11:30:00,96.5,17.094074,24446.9,78.1,14.604784,174.6,15.849429
2024-10-30 11:35:00,93.65,16.948974,24443.15,80.5,14.72492,174.15,15.836946999999999
2024-10-30 11:40:00,101.8,17.741392,24450.9,71.5,13.794999,173.3,15.768195500000001
2024-10-30 11:45:00,99.8,17.677151,24448.0,73.45,13.913736,173.25,15.7954435
2024-10-30 11:50:00,92.4,17.340825,24437.25,80.65,14.270634,173.05,15.805729499999998
2024-10-30 11:55:00,99.6,17.796404,24446.95,73.3,13.830472,172.89999999999998,15.813438
2024-10-30 12:00:00,85.65,16.961027,24428.25,85.75,14.390126,171.4,15.675576500000002
2024-10-30 12:05:00,84.5,16.838737,24427.55,85.1,14.222071,169.6,15.530403999999999
2024-10-30 12:10:00,90.35,16.873151,24439.5,76.15,13.731078,166.5,15.3021145
2024-10-30 12:15:00,93.3,17.467143,24439.25,72.35,13.026966,165.64999999999998,15.2470545
2024-10-30 12:20:00,90.75,16.405456,24445.95,74.7,14.093645,165.45,15.249550500000002
2024-10-30 12:25:00,87.9,16.541554,24439.1,76.05,13.732123,163.95,15.1368385
2024-10-30 12:30:00,82.3,16.05484,24433.35,83.0,14.493188,165.3,15.274014
2024-10-30 12:35:00,92.9,16.659686,24448.35,71.4,13.758586,164.3,15.209136
2024-10-30 12:40:00,94.95,16.805656,24451.1,68.95,13.569612,163.9,15.187634
2024-10-30 12:45:00,90.35,16.624882,24444.3,72.5,13.632606,162.85,15.128744
2024-10-30 12:50:00,92.3,16.484527,24449.9,70.75,13.835527,163.05,15.160027
2024-10-30 12:55:00,97.45,16.491036,24459.95,66.6,13.966457,164.05,15.2287465
2024-10-30 13:00:00,102.6,16.849008,24466.25,60.4,13.359327,163.0,15.1041675
2024-10-30 13:05:00,95.3,15.654219,24464.8,62.85,13.717522,158.15,14.6858705
2024-10-30 13:10:00,76.0,15.475072,24429.1,81.75,14.00668,157.75,14.740876
2024-10-30 13:15:00,86.4,15.445517,24401.0,77.0,15.237115,163.4,15.341315999999999
2024-10-30 13:20:00,78.0,15.727161,24381.45,91.5,16.145564,169.5,15.936362500000001
2024-10-30 13:25:00,83.4,16.440331,24385.1,82.3,14.788175,165.7,15.614253000000001
2024-10-30 13:30:00,93.3,16.698375,24402.35,69.35,13.980427,162.64999999999998,15.339400999999999
2024-10-30 13:35:00,81.35,16.32535,24382.75,82.0,14.544464,163.35,15.434906999999999
2024-10-30 13:40:00,101.75,16.698369,24369.1,66.85,15.04611,168.6,15.8722395
2024-10-30 13:45:00,103.85,16.70125,24373.15,63.45,14.758767,167.3,15.7300085
2024-10-30 13:50:00,106.65,17.226128,24373.55,62.1,14.554197,168.75,15.890162499999999
2024-10-30 13:55:00,100.65,16.963437,24365.4,63.9,14.227788,164.55,15.5956125
2024-10-30 14:00:00,95.65,16.591319,24360.0,65.9,14.159959,161.55,15.375639
2024-10-30 14:05:00,91.15,16.204437,24355.6,69.65,14.506595,160.8,15.355516
2024-10-30 14:10:00,101.25,16.279922,24324.1,67.25,15.718427,168.5,15.999174499999999
2024-10-30 14:15:00,81.85,16.163443,24338.35,79.15,14.7512,161.0,15.4573215
2024-10-30 14:20:00,86.15,16.65189,24342.2,74.8,14.309935,160.95,15.4809125
2024-10-30 14:25:00,90.95,16.099601,24357.4,69.35,14.699974,160.3,15.399787499999999
2024-10-30 14:30:00,93.3,16.025327,24362.8,65.0,14.363536,158.3,15.1944315
2024-10-30 14:35:00,92.35,16.078825,24360.8,63.25,13.867667,155.6,14.973246
2024-10-30 14:40:00,88.4,15.522629,24359.05,64.9,14.052676,153.3,14.7876525
2024-10-30 14:45:00,85.65,15.223123,24357.05,66.3,14.165354,151.95,14.6942385
2024-10-30 14:50:00,87.6,15.444796,24358.85,62.85,13.678152,150.45,14.561474
2024-10-30 14:55:00,88.6,16.014248,24355.5,59.6,12.759981,148.2,14.3871145
2024-10-30 15:00:00,83.2,15.868062,24346.8,65.15,13.048564,148.35000000000002,14.458313
2024-10-30 15:05:00,77.7,15.997481,24334.7,69.6,12.744962,147.3,14.3712215
2024-10-30 15:10:00,77.9,16.11374,24334.2,68.75,12.546903,146.65,14.3303215
2024-10-30 15:15:00,87.15,17.200011,24342.05,62.15,12.059503,149.3,14.629757
2024-10-30 15:20:00,91.75,16.824464,24355.1,60.6,13.018878,152.35,14.921671
2024-10-30 15:25:00,84.15,15.851047,24350.3,63.1,13.081492,147.25,14.4662695
2024-10-30 15:30:00,84.7,15.965264,24350.3,64.65,13.390731,149.35000000000002,14.6779975
2024-10-31 09:15:00,73.7,26.468586,24309.05,62.8,26.416144,136.5,26.442365
2024-10-31 09:20:00,61.9,25.139384,24293.45,62.8,23.591189,124.69999999999999,24.3652865
2024-10-31 09:25:00,71.45,23.273791,24271.7,40.65,20.300534,112.1,21.7871625
2024-10-31 09:30:00,58.2,21.572348,24255.95,47.95,20.515201,106.15,21.0437745
2024-10-31 09:35:00,50.2,21.528269,24241.0,50.4,18.650465,100.6,20.089367000000003
2024-10-31 09:40:00,58.7,20.933276,24261.35,35.95,16.96028,94.65,18.946778000000002
2024-10-31 09:45:00,43.0,18.436197,24293.3,40.7,15.425675,83.7,16.930936
2024-10-31 09:50:00,40.9,18.391361,24289.85,42.3,15.444406,83.19999999999999,16.917883500000002
2024-10-31 09:55:00,39.4,16.891272,24295.05,31.55,12.25467,70.95,14.572971
2024-10-31 10:00:00,34.5,15.708364,24291.45,40.5,15.27511,75.0,15.491737
2024-10-31 10:05:00,30.45,16.380881,24279.5,42.5,13.404688,72.95,14.8927845
2024-10-31 10:10:00,56.0,17.705763,24274.05,25.0,15.311766,81.0,16.5087645
2024-10-31 10:15:00,41.6,16.662506,24253.25,33.9,15.379718,75.5,16.021112000000002
2024-10-31 10:20:00,46.3,16.329509,24263.95,24.95,13.725119,71.25,15.027314
2024-10-31 10:25:00,41.95,14.776802,24263.1,24.05,13.280113,66.0,14.0284575
2024-10-31 10:30:00,38.25,14.214855,24259.3,25.15,13.144902,63.4,13.679878500000001
2024-10-31 10:35:00,43.2,14.670662,24266.7,20.65,12.637118,63.85,13.65389
2024-10-31 10:40:00,31.85,12.829135,24254.3,26.8,13.082222,58.650000000000006,12.955678500000001
2024-10-31 10:45:00,27.2,14.791284,24236.2,34.45,12.409905,61.650000000000006,13.6005945
2024-10-31 10:50:00,23.45,12.684239,24238.85,35.2,13.537306,58.650000000000006,13.1107725
2024-10-31 10:55:00,25.0,9.690415,24255.8,29.45,14.954776,54.45,12.3225955
2024-10-31 11:00:00,28.3,8.460486,24266.0,23.2,14.265337,51.5,11.3629115
2024-10-31 11:05:00,23.5,10.261242,24251.5,25.75,12.561496,49.25,11.411369
2024-10-31 11:10:00,18.5,7.607199,24253.15,29.55,14.831835,48.05,11.219517
2024-10-31 11:15:00,17.05,8.743914,24245.9,32.35,14.597071,49.400000000000006,11.6704925
2024-10-31 11:20:00,21.25,7.211001,24259.9,24.15,14.014822,45.4,10.612911500000001
2024-10-31 11:25:00,19.05,8.751659,24250.7,24.5,12.259159,43.55,10.505409
2024-10-31 11:30:00,15.85,9.035905,24243.3,28.4,12.439282,44.25,10.7375935
2024-10-31 11:35:00,14.8,9.176017,24240.75,31.8,13.569135,46.6,11.372575999999999
2024-10-31 11:40:00,17.95,9.608442,24246.25,27.75,13.14845,45.7,11.378446
2024-10-31 11:45:00,16.6,10.200129,24241.25,30.0,13.084725,46.6,11.642427000000001
2024-10-31 11:50:00,17.05,11.170609,24238.5,28.7,11.76563,45.75,11.4681195
2024-10-31 11:55:00,15.15,11.052377,24235.05,32.2,12.686035,47.35,11.869206
2024-10-31 12:00:00,15.25,10.095857,24240.25,31.0,13.769766,46.25,11.9328115
2024-10-31 12:05:00,15.7,10.742872,24239.05,29.9,12.987117,45.599999999999994,11.8649945
2024-10-31 12:10:00,14.0,10.459778,24236.8,32.05,13.61631,46.05,12.038044
2024-10-31 12:15:00,10.95,10.62798,24228.4,37.1,13.783484,48.05,12.205732000000001
2024-10-31 12:20:00,30.0,8.901999,24221.85,15.3,13.776835,45.3,11.339417000000001
2024-10-31 12:25:00,28.8,7.432143,24223.4,16.35,14.917093,45.150000000000006,11.174617999999999
2024-10-31 12:30:00,27.35,6.718934,24222.95,17.85,15.926187,45.2,11.3225605
2024-10-31 12:35:00,27.45,7.787667,24221.4,17.55,15.62276,45.0,11.7052135
2024-10-31 12:40:00,22.85,12.373439,24202.4,22.95,14.278849,45.8,13.326144
2024-10-31 12:45:00,19.45,12.926961,24194.3,25.15,13.367465,44.599999999999994,13.147213
2024-10-31 12:50:00,20.9,11.886752,24201.5,21.95,13.85338,42.849999999999994,12.870066
2024-10-31 12:55:00,21.1,9.920786,24208.25,20.3,14.977804,41.400000000000006,12.449295
2024-10-31 13:00:00,20.65,10.541926,24206.25,20.65,14.883984,41.3,12.712955000000001
2024-10-31 13:05:00,21.2,9.423901,24210.6,19.2,15.435812,40.4,12.4298565
2024-10-31 13:10:00,21.35,8.018322,24214.35,16.65,15.049833,38.0,11.534077499999999
2024-10-31 13:15:00,20.3,8.033968,24213.1,15.9,14.481658,36.2,11.257812999999999
2024-10-31 13:20:00,18.05,7.554676,24211.05,13.0,12.191455,31.05,9.8730655
2024-10-31 13:25:00,17.55,6.777142,24212.15,12.8,12.600332,30.35,9.688737
2024-10-31 13:30:00,13.7,9.133242,24200.65,14.75,10.691767,28.45,9.9125045
2024-10-31 13:35:00,17.2,4.479567,24215.4,9.9,11.871405,27.1,8.175486
2024-10-31 13:40:00,7.75,12.240956,24226.5,43.75,22.495297,51.5,17.368126500000002
2024-10-31 13:45:00,7.9,12.637668,24226.65,43.7,23.067323,51.6,17.8524955
2024-10-31 13:50:00,8.55,13.100118,24228.3,42.35,23.378065,50.900000000000006,18.2390915
2024-10-31 13:55:00,18.2,11.349467,24206.6,12.75,12.605548,30.95,11.977507500000002
2024-10-31 14:00:00,14.6,10.759798,24202.15,12.15,10.837728,26.75,10.798763000000001
2024-10-31 14:05:00,13.65,14.494968,24191.6,15.35,9.069652,29.0,11.782309999999999
2024-10-31 14:10:00,13.0,16.030745,24187.1,16.2,7.315131,29.2,11.672938
2024-10-31 14:15:00,12.25,13.862691,24192.55,14.75,9.641903,27.0,11.752296999999999
2024-10-31 14:20:00,13.35,14.638603,24194.45,13.8,10.148637,27.15,12.39362
2024-10-31 14:25:00,11.8,17.258858,24185.7,18.05,9.068127,29.85,13.1634925
2024-10-31 14:30:00,9.25,17.432694,24180.0,20.25,5.622815,29.5,11.5277545
2024-10-31 14:35:00,10.05,13.12937,24194.55,13.8,11.564036,23.85,12.346703
2024-10-31 14:40:00,17.0,0.0,24218.7,8.25,17.657974,25.25,8.828987
2024-10-31 14:45:00,9.65,6.493053,24206.7,7.25,12.114175,16.9,9.303614
2024-10-31 14:50:00,9.75,9.440286,24203.9,5.3,8.947543,15.05,9.1939145
2024-10-31 14:55:00,5.7,11.523925,24193.4,6.4,0.0,12.100000000000001,5.7619625
2024-10-31 15:00:00,4.25,5.515463,24200.85,2.25,3.986936,6.5,4.7511995
2024-10-31 15:05:00,4.8,4.289745,24203.5,1.5,4.845008,6.3,4.5673765
2024-10-31 15:10:00,7.05,0.0,24210.7,0.4,6.303354,7.45,3.151677
2024-10-31 15:15:00,2.9,6.733809,24199.8,0.85,1.750264,3.75,4.2420365
2024-10-31 15:20:00,4.4,0.0,24215.5,0.1,10.166392,4.5,5.083196
2024-10-31 15:30:00,0.05,0.483771,24238.5,44.4,11.224469,44.449999999999996,5.85412
2024-11-01 18:00:00,425.9,12.69269,24342.35,383.45,17.665798,809.3499999999999,15.179244
2024-11-01 18:05:00,424.35,12.539702,24346.45,379.3,17.574821,803.6500000000001,15.0572615
2024-11-01 18:10:00,427.0,12.591302,24348.75,377.35,17.538534,804.35,15.064917999999999
2024-11-01 18:15:00,417.0,12.612453,24330.85,380.45,17.36064,797.45,14.9865465
2024-11-01 18:20:00,415.75,12.619235,24328.45,380.75,17.380435,796.5,14.999835
2024-11-01 18:25:00,417.05,12.708407,24326.8,379.95,17.27495,797.0,14.991678499999999
2024-11-01 18:30:00,419.35,12.741471,24329.35,377.65,17.22994,797.0,14.9857055
2024-11-01 18:35:00,447.45,12.945799,24319.65,358.9,17.202468,806.3499999999999,15.074133499999999
2024-11-01 18:40:00,443.0,13.104785,24305.4,364.0,17.166843,807.0,15.135814
2024-11-01 18:45:00,443.85,13.295591,24298.6,361.6,16.962457,805.45,15.129024000000001
2024-11-01 18:50:00,445.6,13.454093,24294.7,363.7,16.979714,809.3,15.2169035
2024-11-01 18:55:00,441.0,13.142525,24300.55,359.9,16.930358,800.9,15.036441499999999
2024-11-04 09:15:00,485.3,15.850334,24115.25,340.0,17.065628,825.3,16.457981
2024-11-04 09:20:00,467.0,15.815477,24084.85,356.0,17.184533,823.0,16.500004999999998
2024-11-04 09:25:00,460.55,15.742801,24076.65,352.7,16.903531,813.25,16.323166
2024-11-04 09:30:00,476.6,15.557699,24064.4,345.25,17.298587,821.85,16.428143
2024-11-04 09:35:00,447.05,15.098396,24080.75,359.95,17.274991,807.0,16.1866935
2024-11-04 09:40:00,466.6,15.019654,24069.75,340.5,17.198511,807.1,16.1090825
2024-11-04 09:45:00,443.15,15.093243,24025.9,365.75,17.456552,808.9,16.274897499999998
2024-11-04 09:50:00,438.8,14.902345,24026.5,368.5,17.580782,807.3,16.241563499999998
2024-11-04 09:55:00,456.0,14.726232,24063.95,354.2,17.662746,810.2,16.194488999999997
2024-11-04 10:00:00,463.05,15.160215,24009.7,355.8,17.685265,818.85,16.42274
2024-11-04 10:05:00,452.2,15.148596,23991.4,363.35,17.670812,815.55,16.409704
2024-11-04 10:10:00,473.0,15.311761,23972.3,358.95,18.070526,831.95,16.691143500000003
2024-11-04 10:15:00,447.7,15.126143,23984.6,374.0,17.987619,821.7,16.556881
2024-11-04 10:20:00,442.1,15.106092,23975.65,379.75,18.062442,821.85,16.584267
2024-11-04 10:25:00,449.5,15.248758,23934.35,377.7,18.168502,827.2,16.70863
2024-11-04 10:30:00,449.65,15.208432,23936.4,379.95,18.299019,829.5999999999999,16.7537255
2024-11-04 10:35:00,469.45,15.289817,23919.1,363.15,18.224027,832.5999999999999,16.756922
2024-11-04 10:40:00,469.0,15.146341,23924.3,359.35,18.159506,828.35,16.6529235
2024-11-04 10:45:00,435.75,14.904163,23925.1,384.25,18.273358,820.0,16.5887605
2024-11-04 10:50:00,460.45,15.040203,23914.15,367.0,18.298149,827.45,16.669176
2024-11-04 10:55:00,445.2,15.114213,23884.6,386.65,18.579221,831.8499999999999,16.846716999999998
2024-11-04 11:00:00,462.9,15.384914,23855.85,385.15,18.935395,848.05,17.1601545
2024-11-04 11:05:00,450.0,15.437785,23850.9,386.05,18.884453,836.05,17.161119
2024-11-04 11:10:00,450.65,15.31808,23847.25,386.05,18.819491,836.7,17.0687855
2024-11-04 11:15:00,457.7,15.644216,23836.05,384.95,18.571832,842.65,17.108024
2024-11-04 11:20:00,470.5,15.535808,23863.0,363.05,18.151613,833.55,16.8437105
2024-11-04 11:25:00,465.0,15.176308,23868.45,359.1,18.085586,824.1,16.630947
2024-11-04 11:30:00,461.0,15.177172,23861.6,363.55,18.149149,824.55,16.6631605
2024-11-04 11:35:00,461.55,15.043798,23868.7,360.75,18.160264,822.3,16.602031
2024-11-04 11:40:00,463.55,15.036591,23871.9,363.75,18.342453,827.3,16.689522
2024-11-04 11:45:00,456.7,15.03908,23860.1,361.8,18.052456,818.5,16.545768
